60.27777, 25.00593, 
60.27777, 25.00594, 
60.27778, 25.00595, 
60.27778, 25.00596, 
60.27778, 25.00597, 
60.27779, 25.00598, 
60.27779, 25.00598, 
60.27780, 25.00599, 
60.27780, 25.00600, 
60.27780, 25.00601, 
60.27781, 25.00602, 
60.27781, 25.00603, 
60.27781, 25.00603, 
60.27782, 25.00604, 
60.27782, 25.00605, 
60.27782, 25.00606, 
60.27783, 25.00607, 
60.27783, 25.00608, 
60.27784, 25.00609, 
60.27784, 25.00609, 
60.27784, 25.00610, 
60.27785, 25.00611, 
60.27785, 25.00612, 
60.27785, 25.00612, 
60.27785, 25.00613, 
60.27786, 25.00614, 
60.27786, 25.00615, 
60.27786, 25.00615, 
60.27787, 25.00616, 
60.27787, 25.00617, 
60.27787, 25.00617, 
60.27788, 25.00618, 
60.27788, 25.00619, 
60.27788, 25.00620, 
60.27789, 25.00620, 
60.27789, 25.00621, 
60.27789, 25.00622, 
60.27790, 25.00622, 
60.27790, 25.00623, 
60.27790, 25.00624, 
60.27791, 25.00624, 
60.27791, 25.00625, 
60.27791, 25.00626, 
60.27792, 25.00627, 
60.27792, 25.00627, 
60.27793, 25.00628, 
60.27793, 25.00629, 
60.27793, 25.00629, 
60.27794, 25.00630, 
60.27794, 25.00631, 
60.27795, 25.00631, 
60.27795, 25.00632, 
60.27795, 25.00633, 
60.27796, 25.00633, 
60.27796, 25.00634, 
60.27797, 25.00635, 
60.27797, 25.00635, 
60.27797, 25.00636, 
60.27798, 25.00637, 
60.27798, 25.00637, 
60.27799, 25.00638, 
60.27799, 25.00639, 
60.27799, 25.00639, 
60.27800, 25.00640, 
60.27800, 25.00641, 
60.27800, 25.00642, 
60.27801, 25.00642, 
60.27801, 25.00643, 
60.27801, 25.00644, 
60.27802, 25.00644, 
60.27802, 25.00645, 
60.27802, 25.00646, 
60.27802, 25.00646, 
60.27803, 25.00647, 
60.27803, 25.00648, 
60.27803, 25.00648, 
60.27804, 25.00649, 
60.27804, 25.00650, 
60.27804, 25.00650, 
60.27805, 25.00651, 
60.27805, 25.00652, 
60.27806, 25.00653, 
60.27806, 25.00653, 
60.27806, 25.00654, 
60.27807, 25.00655, 
60.27807, 25.00656, 
60.27808, 25.00656, 
60.27808, 25.00657, 
60.27808, 25.00658, 
60.27809, 25.00659, 
60.27809, 25.00660, 
60.27810, 25.00660, 
60.27810, 25.00661, 
60.27810, 25.00662, 
60.27811, 25.00663, 
60.27811, 25.00663, 
60.27812, 25.00664, 
60.27812, 25.00665, 
60.27812, 25.00666, 
60.27813, 25.00667, 
60.27813, 25.00667, 
60.27814, 25.00668, 
60.27814, 25.00669, 
60.27814, 25.00670, 
60.27815, 25.00671, 
60.27815, 25.00672, 
60.27815, 25.00673, 
60.27816, 25.00674, 
60.27816, 25.00675, 
60.27817, 25.00676, 
60.27817, 25.00676, 
60.27817, 25.00677, 
60.27818, 25.00678, 
60.27818, 25.00679, 
60.27818, 25.00680, 
60.27819, 25.00681, 
60.27819, 25.00682, 
60.27820, 25.00683, 
60.27820, 25.00684, 
60.27820, 25.00685, 
60.27821, 25.00686, 
60.27821, 25.00686, 
60.27822, 25.00687, 
60.27822, 25.00688, 
60.27822, 25.00689, 
60.27823, 25.00689, 
60.27823, 25.00690, 
60.27823, 25.00691, 
60.27824, 25.00692, 
60.27824, 25.00692, 
60.27824, 25.00693, 
60.27825, 25.00694, 
60.27825, 25.00695, 
60.27825, 25.00695, 
60.27826, 25.00696, 
60.27826, 25.00697, 
60.27826, 25.00698, 
60.27827, 25.00698, 
60.27827, 25.00699, 
60.27827, 25.00700, 
60.27828, 25.00700, 
60.27828, 25.00701, 
60.27829, 25.00702, 
60.27829, 25.00703, 
60.27829, 25.00703, 
60.27830, 25.00704, 
60.27830, 25.00705, 
60.27830, 25.00705, 
60.27831, 25.00706, 
60.27831, 25.00707, 
60.27831, 25.00707, 
60.27832, 25.00708, 
60.27832, 25.00709, 
60.27833, 25.00709, 
60.27833, 25.00710, 
60.27833, 25.00711, 
60.27834, 25.00711, 
60.27834, 25.00712, 
60.27834, 25.00713, 
