60.20038, 25.07135, 
60.20163, 25.07276, 
60.20340, 25.07251, 
60.20534, 25.07319, 
60.20677, 25.07371, 
60.20767, 25.07089, 
60.20899, 25.07017, 
60.21111, 25.07032, 
60.21274, 25.07295, 
60.21429, 25.07541, 
60.21550, 25.07835, 
60.21668, 25.08140, 
60.21787, 25.08410, 
60.21975, 25.08373, 
60.22153, 25.08344, 
60.22252, 25.08671, 
60.22398, 25.08934, 
60.22576, 25.09131, 
60.22719, 25.09425, 
60.22797, 25.09780, 
60.22878, 25.10150, 
60.22930, 25.10544, 
60.23012, 25.10925, 
60.23136, 25.11260, 
60.23191, 25.11474, 
60.23300, 25.11818, 
60.23384, 25.12021, 
60.23482, 25.12168, 
60.23606, 25.12306, 
60.23732, 25.12493, 
60.23920, 25.12501, 
60.23985, 25.12319, 
60.24014, 25.12065, 
60.24056, 25.11990, 
60.24165, 25.12191, 
60.24296, 25.12074, 
60.24464, 25.11979, 
60.24555, 25.11880, 
60.24700, 25.12037, 
60.24827, 25.12003, 
60.24950, 25.11908, 
60.25077, 25.12148, 
60.25157, 25.12279, 
60.25239, 25.12546, 
60.25220, 25.12796, 
60.25274, 25.12989, 
60.25388, 25.13008, 
60.25442, 25.13011, 
60.25443, 25.13010, 
60.25518, 25.13250, 
60.25616, 25.13571, 
60.25648, 25.13948, 
60.25740, 25.14274, 
60.25909, 25.14804, 
60.25946, 25.15112, 
60.26004, 25.15360, 
60.26162, 25.15531, 
60.26301, 25.15596, 
60.26284, 25.15905, 
60.26424, 25.16064, 
60.26408, 25.16397, 
60.26510, 25.16635, 
60.26541, 25.16915, 
60.26586, 25.17121, 
60.26674, 25.17230, 
60.26796, 25.17201, 
60.26904, 25.17197, 
60.26993, 25.17309, 
60.27030, 25.17356, 
60.27031, 25.17358, 
60.27031, 25.17358, 
60.27030, 25.17360, 
60.27030, 25.17360, 
60.27030, 25.17360, 
60.27016, 25.17418, 
60.27004, 25.17500, 
60.27002, 25.17535, 
60.27005, 25.17560, 
60.27000, 25.17592, 
60.26985, 25.17626, 
60.26971, 25.17665, 
60.26953, 25.17715, 
60.26944, 25.17834, 
60.26960, 25.17972, 
60.26972, 25.18114, 
60.26973, 25.18106, 
60.27021, 25.18185, 
60.27037, 25.18225, 
60.27069, 25.18438, 
60.27142, 25.18548, 
60.27190, 25.18601, 
60.27294, 25.18606, 
60.27435, 25.18615, 
60.27615, 25.18678, 
60.27714, 25.18784, 
60.27745, 25.18972, 
60.27839, 25.19123, 
60.27900, 25.19434, 
60.27899, 25.19684, 
60.27832, 25.19882, 
60.27683, 25.20043, 
60.27502, 25.20189, 
60.27213, 25.20162, 
60.26968, 25.20404, 
60.26761, 25.20866, 
60.26521, 25.20984, 
60.26322, 25.21013, 
60.26135, 25.20964, 
60.26018, 25.21024, 
60.25995, 25.21376, 
60.25853, 25.21587, 
60.25827, 25.21850, 
