60.23450, 25.05636, 
60.23495, 25.05684, 
60.23542, 25.05758, 
60.23619, 25.05777, 
60.23684, 25.05736, 
60.23731, 25.05659, 
60.23761, 25.05550, 
60.23799, 25.05476, 
60.23836, 25.05553, 
60.23875, 25.05639, 
60.23916, 25.05723, 
60.23965, 25.05752, 
60.24013, 25.05682, 
60.24058, 25.05608, 
60.24102, 25.05641, 
60.24133, 25.05726, 
60.24177, 25.05798, 
60.24219, 25.05881, 
60.24273, 25.05938, 
60.24330, 25.05984, 
60.24374, 25.06059, 
60.24426, 25.06098, 
60.24474, 25.06158, 
60.24499, 25.06263, 
60.24536, 25.06333, 
60.24607, 25.06345, 
60.24654, 25.06395, 
60.24688, 25.06439, 
60.24742, 25.06471, 
60.24792, 25.06537, 
60.24827, 25.06622, 
60.24866, 25.06695, 
60.24903, 25.06765, 
60.24934, 25.06837, 
60.24974, 25.06884, 
60.25019, 25.06889, 
60.25035, 25.06834, 
60.25050, 25.06782, 
60.25080, 25.06754, 
60.25114, 25.06788, 
60.25144, 25.06832, 
60.25163, 25.06944, 
60.25165, 25.07047, 
60.25157, 25.07125, 
60.25135, 25.07185, 
60.25102, 25.07206, 
60.25073, 25.07233, 
60.25072, 25.07206, 
60.25075, 25.07149, 
60.25071, 25.07100, 
60.25076, 25.07056, 
60.25084, 25.07018, 
60.25109, 25.06993, 
60.25093, 25.06941, 
60.25096, 25.06873, 
60.25081, 25.06811, 
60.25104, 25.06772, 
60.25141, 25.06826, 
60.25166, 25.06935, 
60.25210, 25.06938, 
60.25257, 25.06928, 
60.25287, 25.06937, 
60.25292, 25.06893, 
60.25316, 25.06877, 
60.25325, 25.06858, 
60.25294, 25.06876, 
60.25283, 25.06921, 
60.25313, 25.07002, 
60.25357, 25.07073, 
60.25380, 25.07171, 
60.25370, 25.07297, 
60.25367, 25.07415, 
60.25371, 25.07540, 
60.25381, 25.07679, 
60.25399, 25.07813, 
60.25420, 25.07938, 
60.25458, 25.08040, 
60.25515, 25.08111, 
60.25580, 25.08160, 
60.25639, 25.08191, 
60.25690, 25.08223, 
60.25746, 25.08265, 
60.25802, 25.08309, 
60.25850, 25.08344, 
60.25877, 25.08366, 
60.25921, 25.08397, 
60.25967, 25.08414, 
60.26011, 25.08444, 
60.26056, 25.08429, 
60.26094, 25.08377, 
60.26129, 25.08303, 
60.26153, 25.08215, 
60.26170, 25.08127, 
60.26185, 25.08032, 
60.26189, 25.08002, 
60.26172, 25.08055, 
60.26172, 25.08119, 
60.26156, 25.08201, 
60.26135, 25.08285, 
60.26114, 25.08337, 
60.26079, 25.08401, 
60.26036, 25.08444, 
60.26017, 25.08480, 
60.26065, 25.08499, 
60.26101, 25.08521, 
60.26144, 25.08512, 
60.26178, 25.08507, 
60.26215, 25.08535, 
60.26248, 25.08509, 
60.26283, 25.08489, 
60.26320, 25.08504, 
60.26309, 25.08581, 
60.26295, 25.08654, 
60.26243, 25.08661, 
60.26182, 25.08653, 
60.26125, 25.08638, 
60.26074, 25.08619, 
60.26054, 25.08655, 
60.26089, 25.08717, 
60.26132, 25.08799, 
60.26100, 25.08779, 
60.26066, 25.08722, 
60.26071, 25.08752, 
60.26066, 25.08826, 
60.26055, 25.08903, 
60.26034, 25.08977, 
60.26002, 25.08966, 
60.25975, 25.08946, 
60.25999, 25.08976, 
60.26002, 25.08967, 
60.26002, 25.08962, 
60.25976, 25.08947, 
60.25952, 25.08911, 
60.25930, 25.08843, 
60.25904, 25.08780, 
60.25876, 25.08748, 
60.25852, 25.08752, 
60.25836, 25.08807, 
60.25849, 25.08857, 
60.25870, 25.08893, 
60.25897, 25.08921, 
60.25926, 25.08941, 
60.25953, 25.08930, 
60.25962, 25.08979, 
60.25968, 25.09043, 
60.25974, 25.09098, 
60.25978, 25.09141, 
60.25985, 25.09195, 
60.25995, 25.09246, 
60.26005, 25.09291, 
60.26020, 25.09342, 
60.26047, 25.09358, 
60.26092, 25.09333, 
60.26138, 25.09306, 
60.26186, 25.09279, 
60.26226, 25.09267, 
60.26217, 25.09364, 
60.26182, 25.09449, 
60.26136, 25.09519, 
60.26092, 25.09605, 
60.26055, 25.09690, 
60.26024, 25.09787, 
60.26001, 25.09894, 
60.25974, 25.09980, 
60.25982, 25.10079, 
60.25999, 25.10216, 
60.26013, 25.10328, 
60.26025, 25.10444, 
60.26039, 25.10554, 
60.26054, 25.10687, 
60.26082, 25.10774, 
60.26114, 25.10818, 
60.26161, 25.10869, 
60.26203, 25.10923, 
60.26252, 25.10997, 
60.26293, 25.11073, 
60.26298, 25.11133, 
60.26298, 25.11192, 
60.26293, 25.11248, 
60.26286, 25.11303, 
60.26289, 25.11361, 
60.26292, 25.11378, 
60.26288, 25.11336, 
60.26286, 25.11281, 
60.26262, 25.11294, 
60.26235, 25.11312, 
60.26208, 25.11298, 
60.26184, 25.11269, 
60.26170, 25.11227, 
60.26159, 25.11180, 
60.26136, 25.11145, 
60.26145, 25.11096, 
60.26170, 25.11086, 
60.26185, 25.11121, 
60.26214, 25.11130, 
60.26215, 25.11130, 
60.26204, 25.11127, 
60.26194, 25.11127, 
60.26221, 25.11141, 
60.26199, 25.11128, 
60.26178, 25.11147, 
60.26167, 25.11128, 
60.26145, 25.11132, 
60.26144, 25.11100, 
60.26160, 25.11056, 
60.26145, 25.11033, 
60.26123, 25.11001, 
60.26098, 25.10983, 
60.26069, 25.11003, 
60.26045, 25.11035, 
60.26024, 25.11064, 
60.26003, 25.11101, 
60.25991, 25.11154, 
60.25970, 25.11191, 
60.25946, 25.11185, 
60.25916, 25.11183, 
60.25895, 25.11172, 
60.25927, 25.11184, 
60.25957, 25.11181, 
60.25948, 25.11179, 
60.25922, 25.11185, 
60.25895, 25.11156, 
60.25867, 25.11158, 
60.25845, 25.11122, 
60.25823, 25.11102, 
60.25824, 25.11073, 
60.25837, 25.11012, 
60.25861, 25.10972, 
60.25885, 25.10942, 
60.25873, 25.10892, 
60.25859, 25.10821, 
60.25859, 25.10753, 
60.25852, 25.10683, 
60.25841, 25.10610, 
60.25826, 25.10541, 
60.25827, 25.10542, 
60.25842, 25.10610, 
60.25853, 25.10693, 
60.25859, 25.10768, 
60.25864, 25.10832, 
60.25841, 25.10867, 
60.25821, 25.10901, 
60.25818, 25.10948, 
60.25796, 25.10980, 
60.25780, 25.10987, 
60.25792, 25.11029, 
60.25771, 25.11080, 
60.25729, 25.11131, 
60.25696, 25.11127, 
60.25653, 25.11166, 
60.25594, 25.11159, 
60.25536, 25.11153, 
60.25480, 25.11155, 
60.25427, 25.11171, 
60.25372, 25.11191, 
60.25319, 25.11208, 
60.25300, 25.11164, 
60.25251, 25.11157, 
60.25208, 25.11155, 
60.25167, 25.11131, 
60.25144, 25.11082, 
60.25117, 25.11023, 
60.25112, 25.10932, 
60.25098, 25.10831, 
60.25078, 25.10732, 
60.25053, 25.10633, 
60.25046, 25.10507, 
60.25035, 25.10384, 
60.25006, 25.10278, 
60.24982, 25.10160, 
60.24988, 25.10043, 
60.24999, 25.09927, 
60.25004, 25.09811, 
60.25004, 25.09683, 
60.25005, 25.09564, 
60.25013, 25.09458, 
60.25026, 25.09339, 
60.25040, 25.09220, 
60.25054, 25.09103, 
60.25069, 25.08987, 
60.25088, 25.08867, 
60.25109, 25.08753, 
60.25127, 25.08648, 
60.25139, 25.08544, 
60.25154, 25.08434, 
60.25169, 25.08321, 
60.25188, 25.08212, 
60.25217, 25.08126, 
60.25257, 25.08077, 
60.25306, 25.08047, 
60.25360, 25.08019, 
60.25434, 25.08043, 
60.25500, 25.08124, 
60.25563, 25.08172, 
60.25622, 25.08209, 
60.25624, 25.08256, 
60.25610, 25.08301, 
60.25576, 25.08298, 
60.25551, 25.08302, 
60.25522, 25.08322, 
60.25524, 25.08368, 
60.25522, 25.08422, 
60.25516, 25.08473, 
60.25513, 25.08530, 
60.25527, 25.08570, 
60.25547, 25.08568, 
60.25552, 25.08562, 
60.25580, 25.08582, 
60.25608, 25.08591, 
60.25622, 25.08621, 
60.25635, 25.08658, 
60.25665, 25.08635, 
60.25693, 25.08636, 
60.25719, 25.08648, 
60.25748, 25.08654, 
60.25771, 25.08633, 
60.25801, 25.08621, 
60.25834, 25.08639, 
60.25864, 25.08654, 
60.25879, 25.08695, 
60.25905, 25.08713, 
60.25894, 25.08707, 
60.25875, 25.08737, 
60.25896, 25.08769, 
60.25915, 25.08759, 
60.25913, 25.08708, 
60.25902, 25.08634, 
60.25887, 25.08553, 
60.25870, 25.08613, 
60.25854, 25.08657, 
60.25828, 25.08638, 
60.25796, 25.08626, 
60.25765, 25.08654, 
60.25739, 25.08647, 
60.25708, 25.08641, 
60.25675, 25.08625, 
60.25648, 25.08623, 
60.25620, 25.08621, 
60.25603, 25.08595, 
60.25577, 25.08582, 
60.25545, 25.08569, 
60.25517, 25.08574, 
60.25513, 25.08515, 
60.25517, 25.08453, 
60.25521, 25.08394, 
60.25520, 25.08340, 
60.25516, 25.08285, 
60.25511, 25.08229, 
60.25510, 25.08170, 
60.25523, 25.08145, 
60.25570, 25.08178, 
60.25618, 25.08207, 
60.25663, 25.08231, 
60.25651, 25.08190, 
60.25600, 25.08167, 
60.25537, 25.08125, 
60.25481, 25.08065, 
60.25436, 25.07991, 
60.25386, 25.07979, 
60.25337, 25.08016, 
60.25291, 25.08042, 
60.25262, 25.08037, 
60.25257, 25.07955, 
60.25255, 25.07899, 
60.25253, 25.07844, 
60.25240, 25.07801, 
60.25232, 25.07750, 
60.25220, 25.07693, 
60.25182, 25.07614, 
60.25144, 25.07514, 
60.25119, 25.07400, 
60.25075, 25.07295, 
60.25073, 25.07211, 
60.25077, 25.07145, 
60.25077, 25.07091, 
60.25076, 25.07033, 
60.25100, 25.07022, 
60.25121, 25.06963, 
60.25118, 25.06951, 
60.25115, 25.06976, 
60.25096, 25.06952, 
60.25098, 25.06877, 
60.25082, 25.06810, 
60.25104, 25.06772, 
60.25145, 25.06829, 
60.25167, 25.06962, 
60.25167, 25.07085, 
60.25143, 25.07177, 
60.25096, 25.07216, 
60.25049, 25.07237, 
60.25000, 25.07194, 
60.24966, 25.07249, 
60.24947, 25.07337, 
60.24960, 25.07417, 
60.24912, 25.07438, 
60.24864, 25.07462, 
60.24810, 25.07505, 
60.24757, 25.07525, 
60.24710, 25.07497, 
60.24667, 25.07461, 
60.24625, 25.07406, 
60.24564, 25.07401, 
60.24560, 25.07316, 
60.24576, 25.07209, 
60.24569, 25.07116, 
60.24501, 25.07092, 
60.24457, 25.07033, 
60.24457, 25.07001, 
60.24494, 25.06998, 
60.24523, 25.07026, 
60.24550, 25.06990, 
60.24580, 25.07009, 
60.24608, 25.07034, 
60.24643, 25.07010, 
60.24667, 25.06972, 
60.24680, 25.06923, 
60.24673, 25.06881, 
60.24657, 25.06900, 
60.24622, 25.06823, 
60.24606, 25.06744, 
60.24580, 25.06731, 
60.24552, 25.06753, 
60.24529, 25.06719, 
60.24561, 25.06692, 
60.24582, 25.06664, 
60.24592, 25.06696, 
60.24592, 25.06739, 
60.24614, 25.06708, 
60.24643, 25.06645, 
60.24632, 25.06536, 
60.24585, 25.06487, 
60.24515, 25.06472, 
60.24501, 25.06433, 
60.24507, 25.06342, 
60.24487, 25.06198, 
60.24475, 25.06143, 
60.24475, 25.06151, 
60.24480, 25.06147, 
60.24472, 25.06142, 
60.24476, 25.06153, 
60.24494, 25.06231, 
60.24509, 25.06318, 
60.24504, 25.06401, 
60.24498, 25.06479, 
60.24486, 25.06553, 
60.24467, 25.06628, 
60.24455, 25.06696, 
60.24441, 25.06754, 
60.24430, 25.06822, 
60.24417, 25.06900, 
60.24406, 25.06983, 
60.24385, 25.07052, 
60.24344, 25.06992, 
60.24303, 25.06953, 
60.24268, 25.06913, 
60.24256, 25.06860, 
60.24279, 25.06783, 
60.24299, 25.06702, 
60.24320, 25.06640, 
60.24344, 25.06570, 
60.24371, 25.06489, 
60.24394, 25.06424, 
60.24411, 25.06370, 
60.24435, 25.06377, 
60.24450, 25.06428, 
60.24468, 25.06465, 
60.24501, 25.06455, 
60.24508, 25.06335, 
60.24488, 25.06204, 
60.24454, 25.06117, 
60.24404, 25.06068, 
60.24357, 25.06021, 
60.24311, 25.05955, 
60.24261, 25.05916, 
60.24213, 25.05861, 
60.24170, 25.05779, 
60.24117, 25.05746, 
60.24066, 25.05733, 
60.24012, 25.05727, 
60.23958, 25.05757, 
60.23912, 25.05806, 
60.23892, 25.05871, 
60.23867, 25.05893, 
60.23838, 25.05878, 
60.23787, 25.05816, 
60.23736, 25.05846, 
60.23699, 25.05802, 
60.23671, 25.05765, 
60.23642, 25.05774, 
60.23613, 25.05773, 
60.23582, 25.05768, 
60.23548, 25.05761, 
60.23522, 25.05741, 
60.23505, 25.05707, 
60.23490, 25.05663, 
60.23450, 25.05642, 
